粤照明B,200541
晶盛机电,300316
松芝股份,002454
美邦服饰,002269
新研股份,300159
山东章鼓,002598
圣农发展,002299
诺安纯债,163210
台基股份,300046
电科院,300215
通达股份,002560
华智控股,000607
富春环保,002479
江铃汽车,000550
金力泰,300225
瑞和小康,150008
福安药业,300194
中南重工,002445
久兆积极,150058
富奥B,200030
深华发B,200020
深华发A,000020
江南红箭,000519
ST传媒,000504
*ST天一,000908
乾照光电,300102
华数传媒,000156
紫光古汉,000590
华茂股份,000850
东方日升,300118
兆驰股份,002429
海特高新,002023
华东重机,002685
深圳能源,000027
国投消费,161213
卡奴迪路,002656
海得控制,002184
国风塑业,000859
威创股份,002308
珠江啤酒,002461
浙江世宝,002703
鹏华500,160616
民营ETF,159911
中国武夷,000797
奥飞动漫,002292
许继电气,000400
七匹狼,002029
百洋股份,002696
精功科技,002006
蓝鼎控股,000971
永新股份,002014
广发100B,150084
宝德股份,300023
华帝股份,002035
宏达新材,002211
海大集团,002311
铜陵有色,000630
理邦仪器,300206
天壕节能,300332
裕兴股份,300305
山东海龙,000677
顺络电子,002138
纳川股份,300198
*ST中钨,000657
国统股份,002205
*ST大地,002200
东港股份,002117
PT粤金曼,000588
同庆800A,150098
高德红外,002414
同庆800B,150099
汇冠股份,300282
浔兴股份,002098
大明退市,000406
瑞康医药,002589
海翔药业,002099
探路者,300005
老板电器,002508
杭汽轮B,200771
森源电气,002358
科华恒盛,002335
华录百纳,300291
人人乐,002336
国瓷材料,300285
渝三峡A,000565
莱美药业,300006
桑德环境,000826
金风科技,002202
仙琚制药,002332
奥瑞金,002701
海伦钢琴,300329
通裕重工,300185
新筑股份,002480
光迅科技,002281
双翼B,150068
浙江众成,002522
濮耐股份,002225
丹甫股份,002366
ST九州,000653
*ST中冠B,200018
西陇化工,002584
富春通信,300299
西安饮食,000721
*ST超日,002506
好想你,002582
数字政通,300075
国泰优先,150010
焦作万方,000612
广发小盘,162703
格林美,002340
朗玛信息,300288
琼民源,000508
万力达,002180
九安医疗,002432
银华300,161811
冠福家用,002102
康强电子,002119
沃森生物,300142
东宝生物,300239
南国置业,002305
中航地产,000043
丰乐种业,000713
建新股份,300107
双象股份,002395
汇源通信,000586
襄阳轴承,000678
消费收益,150049
金河生物,002688
500ETF,159922
尤夫股份,002427
胜景山河,002525
高金食品,002143
中房地产,000736
合众思壮,002383
合兴包装,002228
深深房B,200029
美锦能源,000723
深深房A,000029
永太科技,002326
诺安进取,150075
长方照明,300301
红旗连锁,002697
春兴精工,002547
南通锻压,300280
五矿稀土,000831
坚瑞消防,300116
焦点科技,002315
辉丰股份,002496
山航B,200152
小天鹅B,200418
小天鹅A,000418
湖北金环,000615
东方雨虹,002271
云意电气,300304
尔康制药,300267
博盈投资,000760
美达股份,000782
东华科技,002140
漳州发展,000753
金刚玻璃,300093
中粮生化,000930
东软载波,300183
银华瑞吉,150047
海宁皮城,002344
丰东股份,002530
PT金田A,000003
兴全300,163407
建信优势,165313
零七股份,000007
天龙集团,300063
中航电测,300114
中核科技,000777
双环科技,000707
丰利债B,150129
国脉科技,002093
锡业股份,000960
鱼跃医疗,002223
东北电气,000585
瑞和远见,150009
金利华电,300069
赛为智能,300044
东方电子,000682
圣阳股份,002580
太空板业,300344
信诚周期,165516
迪森股份,300335
中瑞思创,300078
宏润建设,002062
史丹利,002588
厦门港务,000905
佳士科技,300193
福星晓程,300139
三木集团,000632
青松股份,300132
粤高速A,000429
丽珠集团,000513
恒生ETF,159920
上海莱士,002252
粤高速B,200429
佳创视讯,300264
邦讯技术,300312
大地传媒,000719
积成电子,002339
东方锆业,002167
招商地产,000024
久其软件,002279
合肥城建,002208
泸州老窖,000568
黑猫股份,002068
伟星股份,002003
电广传媒,000917
招商局B,200024
中欧强债,166008
鹏华价值,160607
张家界,000430
太极股份,002368
伟星新材,002372
亿利达,002686
合肥百货,000417
希努尔,002485
深深宝A,000019
深深宝B,200019
百润股份,002568
建研集团,002398
深桑达A,000032
中山公用,000685
奥马电器,002668
金达威,002626
高新兴,300098
新时达,002527
恩华药业,002262
国创高新,002377
华润三九,000999
辉煌科技,002296
张化机,002564
大禹节水,300021
中元华电,300018
拓尔思,300229
美盛文化,002699
克明面业,002661
恒邦股份,002237
步步高,002251
澳洋顺昌,002245
*ST东热,000958
如意集团,000626
众业达,002441
常铝股份,002160
深赛格B,200058
软控股份,002073
荣丰控股,000668
浙商稳健,150076
华联控股,000036
鼎利进取,150120
涪陵榨菜,002507
北京旅游,000802
西山煤电,000983
宜昌交运,002627
民生投资,000416
四川美丰,000731
大摩资源,163302
*ST华信,000765
Ｒ-007,131801
永高股份,002641
Ｒ-001,131810
Ｒ-003,131800
Ｒ-002,131811
海鸥卫浴,002084
苏宁云商,002024
通利债B,150079
大冶特钢,000708
罗平锌电,002114
华天酒店,000428
东富龙,300171
川大智胜,002253
荣之联,002642
金城股份,000820
*ST环保,000730
沧州明珠,002108
*ST国恒,000594
东方精工,002611
三元达,002417
亚玛顿,002623
丰原药业,000153
申科股份,002633
中环股份,002129
工银增B,150128
四环药业,000605
三花股份,002050
旋极信息,300324
和佳股份,300273
华西股份,000936
工银纯债,164810
大连国际,000881
网宿科技,300017
天山纺织,000813
湘鄂情,002306
东光微电,002504
西安民生,000564
上海绿新,002565
开尔新材,300234
爱康科技,002610
青岛双星,000599
黔轮胎A,000589
利鑫B,150042
易联众,300096
怡亚通,002183
佳隆股份,002495
海峡股份,002320
锦龙股份,000712
博深工具,002282
科陆电子,002121
五粮液,000858
基金裕泽,184705
顺荣股份,002555
天泽信息,300209
康耐特,300061
仁智油服,002629
Ｒ-182,131806
和晶科技,300279
基金金盛,184703
银基发展,000511
煌上煌,002695
国安GAC1,031005
民和股份,002234
胜利精密,002426
建信300,165309
大东海A,000613
新大洲A,000571
大东海B,200613
优选LOF,160916
天齐锂业,002466
正邦科技,002157
*ST生化,000403
武汉凡谷,002194
海欣食品,002702
泰亚股份,002517
路翔股份,002192
中银信用,163819
龙泉股份,002671
西藏发展,000752
二六三,002467
晨鸣纸业,000488
靖远煤电,000552
荣盛石化,002493
奥维通信,002231
国腾电子,300101
北新建材,000786
达意隆,002209
福瑞股份,300049
森远股份,300210
天瑞仪器,300165
和而泰,002402
同庆B,150007
大立科技,002214
苏交科,300284
广发聚源,162715
丹邦科技,002618
京东方B,200725
万讯自控,300112
京东方A,000725
皇台酒业,000995
A300ETF,159927
星星科技,300256
金字火腿,002515
基金开元,184688
烟台万润,002643
芭田股份,002170
粤电力B,200539
海亮股份,002203
转债A,150143
深成ETF,159903
万昌科技,002581
荣科科技,300290
量子高科,300149
江苏旷达,002516
经纬纺机,000666
明家科技,300242
富临运业,002357
深成长,159906
比亚迪,002594
茂业物流,000889
润和软件,300339
普邦园林,002663
友利控股,000584
中联重科,000157
鸿达兴业,002002
粤宏远A,000573
中成股份,000151
天弘深成,164205
海南海药,000566
东北证券,000686
兔宝宝,002043
奥克股份,300082
苏常柴A,000570
银华纯债,161820
新民科技,002127
宇顺电子,002289
新和成,002001
湖北能源,000883
东方电热,300217
金运激光,300220
安凯客车,000868
800医药A,150148
中鼎股份,000887
800医药B,150149
中集集团,000039
青青稞酒,002646
奥特迅,002227
宝莫股份,002476
建投能源,000600
智云股份,300097
上海凯宝,300039
鞍重股份,002667
富国天锋,161019
普利特,002324
百圆裤业,002640
九阳股份,002242
景兴纸业,002067
中欧300,166007
中泰化学,002092
启源装备,300140
尤洛卡,300099
银泰资源,000975
生意宝,002095
杰瑞股份,002353
沈阳化工,000698
正虹科技,000702
国泰价值,160215
欧比特,300053
华伍股份,300095
鸿利光电,300219
壹桥苗业,002447
青岛金王,002094
浙江震元,000705
久兆稳健,150057
南方永利,160130
四环生物,000518
飞利信,300287
得利斯,002330
金龙机电,300032
向日葵,300111
佐力药业,300181
科斯伍德,300192
林州重机,002535
云南锗业,002428
众生药业,002317
独一味,002219
川化股份,000155
华宝油气,162411
桐君阁,000591
桂林旅游,000978
鑫茂科技,000836
昌红科技,300151
通富微电,002156
远望谷,002161
力源信息,300184
仟源制药,300254
建信稳健,150036
泰山石油,000554
长城久富,162006
冀东装备,000856
鸿博股份,002229
皖美菱B,200521
特锐德,300001
爱仕达,002403
华北高速,000916
利尔化学,002258
章源钨业,002378
煤气化,000968
罗牛山,000735
基金景宏,184691
天音控股,000829
冀中能源,000937
海兰信,300065
洲明科技,300232
振东制药,300158
金通灵,300091
万润科技,002654
*ST石化B,200013
*ST石化A,000013
千红制药,002550
*ST大菲,000769
鼎龙股份,300054
ST中侨,000047
大连电瓷,002606
鼎汉技术,300011
北新路桥,002307
美亚柏科,300188
蓝丰生化,002513
福晶科技,002222
泰和新材,002254
银星能源,000862
力生制药,002393
青海明胶,000606
精锻科技,300258
南方金利,160128
天源迪科,300047
瑞普生物,300119
海隆软件,002195
七喜控股,002027
北京科锐,002350
广宇发展,000537
合润A,150016
合润B,150017
鹏华300,160615
雷曼光电,300162
汤臣倍健,300146
威华股份,002240
隆基机械,002363
兴全轻资,163412
天龙光电,300029
新宁物流,300013
东华软件,002065
华神集团,000790
易基永旭,161117
新界泵业,002532
中南建设,000961
江山化工,002061
同大股份,300321
多利优先,150032
同有科技,300302
*ST炎黄,000805
中联电气,002323
新华制药,000756
PT金田B,200003
易基进取,150107
西部材料,002149
佳电股份,000922
*ST美利,000815
远东股份,000681
宋城股份,300144
世纪鼎利,300050
大连三垒,002621
摩恩电气,002451
捷成股份,300182
银华金利,150030
同德化工,002360
深F120,159910
大冷股份,000530
永贵电器,300351
千山药机,300216
闽发铝业,002578
金宇车城,000803
准油股份,002207
*ST广夏,000557
宏大爆破,002683
腾邦国际,300178
长亮科技,300348
欣旺达,300207
中原内配,002448
东土科技,300353
信诚300B,150052
易华录,300212
河北宣工,000923
康芝药业,300086
信诚300A,150051
盐湖集团,000578
北陆药业,300016
酒鬼酒,000799
兴蓉投资,000598
海王生物,000078
贵糖股份,000833
铁汉生态,300197
皇氏乳业,002329
世联地产,002285
通鼎光电,002491
元力股份,300174
雪莱特,002076
银华鑫利,150031
转债B,150144
泰胜风能,300129
宏磊股份,002647
九鼎新材,002201
漳泽电力,000767
东华测试,300354
*ST南华,000660
深红利,159905
*ST建摩B,200054
毅昌股份,002420
万家乐,000533
精艺股份,002295
华控赛格,000068
勤上光电,002638
国元证券,000728
浙江美大,002677
常山股份,000158
益生股份,002458
广东鸿图,002101
劲嘉股份,002191
金飞达,002239
民生增利,166902
步森股份,002569
徐家汇,002561
鼎泰新材,002352
东源电器,002074
中欧小盘,166006
华商500A,150110
华商500B,150111
通源石油,300164
攀渝钛业,000515
中弘股份,000979
长青股份,002391
云南铜业,000878
富安娜,002327
山大华特,000915
掌趣科技,300315
铁岭新城,000809
华意压缩,000404
银江股份,300020
300高贝A,150145
沙钢股份,002075
广联达,002410
瑞和股份,002620
中兴商业,000715
基金景福,184701
鹏华动力,160610
双环传动,002472
利亚德,300296
中信海直,000099
安科生物,300009
添利B,150027
利源铝业,002501
卫星石化,002648
欣龙控股,000955
索菲亚,002572
太安堂,002433
鹏华丰润,160617
新世纪,002280
云海金属,002182
超声电子,000823
中原特钢,002423
辽通化工,000059
新海股份,002120
深100ETF,159901
加加食品,002650
嘉应制药,002198
兰州黄河,000929
海立美达,002537
信诚500A,150028
长青集团,002616
信诚500B,150029
沃尔核材,002130
利众B,150102
融通领先,161610
大通燃气,000593
创业板,159915
风华高科,000636
昆百大A,000560
天玑科技,300245
嘉实300,160706
东诚生化,002675
盛达矿业,000603
国金300A,150140
国金300B,150141
中小板,159902
信用B,150087
宝鼎重工,002552
上海佳豪,300008
建信50A,150123
九芝堂,000989
特发信息,000070
孚日股份,002083
泰达股份,000652
华鹏飞,300350
佳讯飞鸿,300213
中原退市,000956
启明信息,002232
中航精机,002013
键桥通讯,002316
梅泰诺,300038
石煤装备,002691
宝利来,000008
龙洲股份,002682
江苏神通,002438
恒宝股份,002104
慈星股份,300307
丽鹏股份,002374
工银500A,150055
工银500B,150056
辽油退市,000817
国民技术,300077
太钢不锈,000825
康盛股份,002418
茂化实华,000637
华宇软件,300271
金禾实业,002597
四方达,300179
蓝英装备,300293
常宝股份,002478
*ST韶钢,000717
南方汇通,000920
瑞凌股份,300154
深赤湾A,000022
深赤湾B,200022
集琦JQP1,038016
金鹰回报B,150078
蒙草抗旱,300355
舜天船舶,002608
名流置业,000667
京威股份,002662
中金岭南,000060
*ST科健,000035
海源机械,002529
杭氧股份,002430
百川股份,002455
浪潮信息,000977
中小板B,150086
超图软件,300036
医药ETF,159929
世纪瑞尔,300150
华夏行业,160314
宝馨科技,002514
建峰化工,000950
信达利B,150082
省广股份,002400
丽江旅游,002033
中国宝安,000009
尚荣医疗,002551
日科化学,300214
卫宁软件,300253
万丰奥威,002085
红太阳,000525
S*ST华塑,000509
乐普医疗,300003
神州泰岳,300002
添富季红,164702
燕京啤酒,000729
巨力索具,002342
霞客环保,002015
宏达高科,002144
晨光生物,300138
新野纺织,002087
英力特,000635
钾肥JFP1,038014
广发100A,150083
天马精化,002453
大华农,300186
一致B,200028
星辉车模,300043
凯撒股份,002425
九洲电气,300040
华虹计通,300330
回天胶业,300041
岳阳兴长,000819
东华能源,002221
基金同盛,184699
达实智能,002421
英唐智控,300131
乐通股份,002319
吉电股份,000875
世纪游轮,002558
河北钢铁,000709
天邦股份,002124
搜于特,002503
工银资源,164815
丽珠B,200513
华星创业,300025
江苏国泰,002091
兴化股份,002109
新国都,300130
南江B,200160
千足珍珠,002173
太阳电缆,002300
联合化工,002217
华昌化工,002274
国泰进取,150011
三毛派神,000779
联信永益,002373
数源科技,000909
兆日科技,300333
亿通科技,300211
高新发展,000628
晨鸣B,200488
山东矿机,002526
西部建设,002302
索芙特,000662
沃华医药,002107
四海股份,000611
融通巨潮,161607
华宏科技,002645
珠海中富,000659
兴民钢圈,002355
华西能源,002630
阳光城,000671
福星股份,000926
飞亚达B,200026
金路集团,000510
申赎现金,159900
立思辰,300010
京山轻机,000821
川润股份,002272
*ST济柴,000617
100ETF,159923
潮宏基,002345
新开普,300248
德威新材,300325
三维工程,002469
通光线缆,300265
嘉事堂,002462
大成优选,150002
宝通带业,300031
江苏通润,002150
博林特,002689
宁通信B,200468
美菱电器,000521
双盈B,150081
江淮动力,000816
兴全趋势,163402
阳普医疗,300030
中威电子,300270
赣锋锂业,002460
顺鑫农业,000860
烟台冰轮,000811
巨龙管业,002619
青龙管业,002457
顺威股份,002676
陕国投A,000563
中国重汽,000951
大洋电机,002249
西王食品,000639
永利带业,300230
万马电缆,002276
华声股份,002670
长海股份,300196
雅本化学,300261
*ST中华A,000017
*ST中华B,200017
华平股份,300074
吉艾科技,300309
华英农业,002321
皖能电力,000543
海伦哲,300201
美晨科技,300237
双力B,150070
双力A,150069
兴源过滤,300266
开山股份,300257
蓝盾股份,300297
中银300E,163821
金科股份,000656
300等权,159924
金洲管道,002443
传化股份,002010
佛山照明,000541
永清环保,300187
广田股份,002482
国星光电,002449
基金同益,184690
法因数控,002270
金地ETF,159933
山东海化,000822
华策影视,300133
深基地B,200053
瑞丰光电,300241
深康佳A,000016
深康佳B,200016
戴维医疗,300314
科林环保,002499
炼石有色,000697
精华制药,002349
光韵达,300227
卓翼科技,002369
登海种业,002041
通程控股,000419
银润投资,000526
山东墨龙,002490
顺发恒业,000631
七星电子,002371
宝莱特,300246
本钢板材,000761
鲁西化工,000830
盐湖YHP1,038015
工银100A,150112
工银100B,150113
宝新能源,000690
宝石B,200413
湘潭电化,002125
长荣股份,300195
安利股份,300218
星河生物,300143
汇利B,150021
佛慈制药,002644
太原刚玉,000795
金马退市,000602
日海通讯,002313
嘉凯城,000918
华工科技,000988
*ST比特,000621
扬子退市,000866
富瑞特装,300228
顺网科技,300113
长盈精密,300115
同花顺,300033
西北轴承,000595
太阳鸟,300123
新宙邦,300037
恒星科技,002132
银之杰,300085
朗姿股份,002612
洪涛股份,002325
奋达科技,002681
ST银山,000675
中青宝,300052
大富科技,300134
万向钱潮,000559
三泰电子,002312
建新矿业,000688
长信100,163001
雏鹰农牧,002477
开元投资,000516
和顺电气,300141
深长城,000042
姚记扑克,002605
上峰水泥,000672
能源ETF,159930
华孚色纺,002042
轴研科技,002046
金新农,002548
古井贡酒,000596
天治核心,163503
银河优先,150121
新莱应材,300260
万安科技,002590
红日药业,300026
山东威达,002026
天晟新材,300169
粤水电,002060
特力B,200025
碧水源,300070
特力A,000025
露天煤业,002128
启明星辰,002439
长城电脑,000066
思源电气,002028
南方高增,160106
高鸿股份,000851
法尔胜,000890
易世达,300125
汉鼎股份,300300
齐峰股份,002521
金安国纪,002636
长源电力,000966
三特索道,002159
普洛药业,000739
国电清新,002573
汉王科技,002362
新朋股份,002328
中能电气,300062
天顺风能,002531
拓维信息,002261
金鹰500B,150089
金鹰500A,150088
聚飞光电,300303
陕天然气,002267
*ST猴王,000535
300ETF,159919
武汉中商,000785
中通客车,000957
先锋新材,300163
哈尔斯,002615
香雪制药,300147
东凌粮油,000893
亚太股份,002284
光线传媒,300251
莱茵置业,000558
S*ST托普,000583
聚利A,150034
瑞福进取,150001
金融ETF,159931
基金久嘉,184722
獐子岛,002069
兄弟科技,002562
顾地科技,002694
鲁阳股份,002088
天康生物,002100
Ｒ-004,131809
联化科技,002250
嘉寓股份,300117
鑫龙电器,002298
中关村,000931
初灵信息,300250
嘉实50,160716
中化岩土,002542
金正大,002470
中科三环,000970
国农科技,000004
创元科技,000551
江苏三友,002044
景丰A,150025
深赛格,000058
景丰B,150026
大亚科技,000910
中期企债,160720
杭锅股份,002534
劲胜股份,300083
南京中北,000421
基金鸿阳,184728
骅威股份,002502
陕西金叶,000812
仁和药业,000650
特尔佳,002213
嘉欣丝绸,002404
兴全模式,163415
北大医药,000788
西部证券,002673
深南电B,200037
云南旅游,002059
新亚制程,002388
深南电A,000037
冀东水泥,000401
海能达,002583
中钢吉炭,000928
中航飞机,000768
科恒股份,300340
天奇股份,002009
易食股份,000796
鼎利A,150039
中顺洁柔,002511
雅化集团,002497
阳谷华泰,300121
汇利A,150020
亚威股份,002559
齐翔腾达,002408
嘉麟杰,002486
浙商进取,150077
成飞集成,002190
英威腾,002334
飞马国际,002210
三湘股份,000863
佛塑科技,000973
北纬通信,002148
兴业科技,002674
杰赛科技,002544
贵州百灵,002424
通产丽星,002243
南宁糖业,000911
隆华节能,300263
三维通信,002115
博实股份,002698
东方财富,300059
汉得信息,300170
金利科技,002464
深价值,159913
恒顺电气,300208
华测检测,300012
古井贡B,200596
华星化工,002018
神开股份,002278
道明光学,002632
聚龙股份,300202
ST鑫光,000405
开能环保,300272
金城医药,300233
方大集团,000055
长江证券,000783
双龙股份,300108
升达林业,002259
利德曼,300289
维尔利,300190
朗源股份,300175
天津普林,002134
双林股份,300100
招商信用,161713
华邦颖泰,002004
黄海机械,002680
华菱钢铁,000932
宁波华翔,002048
华映科技,000536
蓝色光标,300058
西藏矿业,000762
荣盛发展,002146
力合股份,000532
深纺织A,000045
深纺织B,200045
蒙发利,002614
云南盐化,002053
共达电声,002655
塔牌集团,002233
海康威视,002415
博时主题,160505
当升科技,300073
东方园林,002310
齐星铁塔,002359
江海股份,002484
世纪星源,000005
北方国际,000065
金智科技,002090
天马股份,002122
S舜元,000670
德联集团,002666
海利得,002206
湖南发展,000722
中电环保,300172
海虹控股,000503
梅安森,300275
丰泽B,150061
宝利沥青,300135
万科B,200002
广发500,162711
工银四季,164808
万科A,000002
湖北广电,000665
合康变频,300048
天润曲轴,002283
万福生科,300268
沪电股份,002463
岳阳恒立,000622
双鹭药业,002038
江特电机,002176
司尔特,002538
华谊兄弟,300027
鲁泰B,200726
黑牛食品,002387
上海钢联,300226
宜科科技,002036
鲁泰A,000726
首航节能,002665
申万进取,150023
新文化,300336
银华锐进,150019
穗恒运A,000531
广聚能源,000096
*ST本实B,200041
闽福发A,000547
泰达效率,162207
洋河股份,002304
双成药业,002693
互利B,150067
互利A,150066
万方发展,000638
中百集团,000759
天润控股,002113
格力电器,000651
*ST思达,000676
信诚深度,165508
珠江钢琴,002678
久联发展,002037
德美化工,002054
万家强债,161911
鹏华创新,160613
北玻股份,002613
海南瑞泽,002596
浩宁达,002356
冠昊生物,300238
钢研高纳,300034
盛通股份,002599
多氟多,002407
300高贝B,150146
海联讯,300277
新北洋,002376
海马汽车,000572
星美联合,000892
天广消防,002509
科冕木业,002354
方圆支承,002147
东方国信,300166
双星新材,002585
联创节能,300343
中水渔业,000798
国药一致,000028
方大B,200055
深圳惠程,002168
飞亚达A,000026
爱施德,002416
宜华地产,000150
德赛电池,000049
美盈森,002303
华力创通,300045
恒基达鑫,002492
万邦达,300055
*ST凤凰,000520
基金天元,184698
三变科技,002112
茂硕电源,002660
秀强股份,300160
中小300,159907
金陵药业,000919
中小成长,159917
新都化工,002539
广博股份,002103
拓邦股份,002139
宝石A,000413
利达光电,002189
东方铁塔,002545
南洋科技,002389
华润锦华,000810
方大化工,000818
豫能控股,001896
平庄能源,000780
中材科技,002080
任子行,300311
证通电子,002197
深300ETF,159912
中欧趋势,166001
绿景控股,000502
彩虹精化,002256
易基综债,161119
四川圣达,000835
华东医药,000963
珈伟股份,300317
大族激光,002008
新兴铸管,000778
徐工机械,000425
三丰智能,300276
国债ETF,159926
物产中拓,000906
博晖创新,300318
康力电梯,002367
广百股份,002187
紫光股份,000938
卫士通,002268
万家利B,150038
交银添利,164902
同瑞A,150064
同瑞B,150065
金融街,000402
*ST珠江,000505
光华控股,000546
丰利B,150046
房地产A,150117
广东甘化,000576
房地产B,150118
恒逸石化,000703
华夏蓝筹,160311
泰禾集团,000732
赣能股份,000899
友阿股份,002277
机器人,300024
中天城投,000540
明牌珠宝,002574
深TMT,159909
招商成长,161706
国泰估值,160212
大成创新,160910
嘉实恒生,160717
科士达,002518
新纶科技,002341
远方光电,300306
康得新,002450
南风化工,000737
中海科技,002401
山东如意,002193
大华股份,002236
天兴仪表,000710
资源B,150101
深F60,159916
资源A,150100
中航三鑫,002163
聚光科技,300203
新海宜,002089
中泰桥梁,002659
奥普光电,002338
吉峰农机,300022
阳光电源,300274
*ST国商B,200056
万顺股份,300057
阿胶EJC1,031007
中鲁B,200992
中颖电子,300327
瓦轴B,200706
梅花伞,002174
东北制药,000597
雅致股份,002314
红宇新材,300345
凯美特气,002549
诺安稳健,150073
迪威视讯,300167
上风高科,000967
银信科技,300231
金谷源,000408
银河电子,002519
硅宝科技,300019
乐视网,300104
中际装备,300308
汉威电子,300007
*ST西仪,002265
远兴能源,000683
银河投资,000806
泰复实业,000409
世荣兆业,002016
中京电子,002579
梦洁家纺,002397
沈阳机床,000410
经纬电材,300120
华峰超纤,300180
浦银增B,150063
浦银增A,150062
天山股份,000877
长信科技,300088
东方海洋,002086
景顺鼎益,162605
爱尔眼科,300015
三五互联,300051
大冷B,200530
德棉股份,002072
北斗星通,002151
世纪华通,002602
达刚路机,300103
三诺生物,300298
博彦科技,002649
南风股份,300004
久立特材,002318
潍柴重机,000880
智飞生物,300122
大庆华科,000985
联发股份,002394
康达尔,000048
中海达,300177
赞宇科技,002637
