欧亚集团,600697
哈高科,600095
华胜天成,600410
沪普天B,900930
安彩高科,600207
福耀玻璃,600660
华东电脑,600850
*ST国发,600538
天海B,900938
大西洋,600558
昌九生化,600228
华泰证券,601688
锦投B股,900914
新疆城建,600545
三峡水利,600116
鄂尔多斯,600295
四方股份,601126
啤酒花,600090
南钢股份,600282
东软集团,600718
置信电气,600517
氯碱B股,900908
吉视传媒,601929
汇鸿股份,600981
海油工程,600583
阳光照明,600261
宜华木业,600978
人福医药,600079
天津海运,600751
人民网,603000
东方明珠,600832
安徽水利,600502
博汇纸业,600966
丹化科技,600844
华纺股份,600448
海航B股,900945
中国重工,601989
青鸟华光,600076
ST宏盛,600817
大众B股,900903
南通科技,600862
东湖高新,600133
新华保险,601336
南海发展,600323
万向德农,600371
王府井,600859
PT水仙,600625
风范股份,601700
大名城,600094
方兴科技,600552
哈投股份,600864
*ST亚星,600319
华夏银行,600015
湖南海利,600731
怡球资源,601388
招商证券,600999
标准股份,600302
贵绳股份,600992
东方集团,600811
川投能源,600674
香溢融通,600830
*ST鞍成,600669
大秦铁路,601006
申通地铁,600834
福建水泥,600802
杭州解百,600814
中航重机,600765
莲花味精,600186
华微电子,600360
曲江文旅,600706
北京城建,600266
交通银行,601328
中发科技,600520
北京银行,601169
*ST远洋,601919
天士力,600535
华电能源,600726
中材国际,600970
东方银星,600753
上海物贸,600822
博瑞传播,600880
华电国际,600027
哈药股份,600664
武昌鱼,600275
精伦电子,600355
五洲交通,600368
*ST祥龙,600769
开开实业,600272
中创信测,600485
中国南车,601766
北人股份,600860
中青旅,600138
长江投资,600119
北巴传媒,600386
方大特钢,600507
鄂资B股,900936
*ST宝硕,600155
国投新集,601918
创业环保,600874
天宸股份,600620
金牛化工,600722
大连圣亚,600593
维科精华,600152
鹏欣资源,600490
中国国旅,601888
宁波建工,601789
华电B股,900937
凯马B,900953
S中纺机,600610
新疆众和,600888
春兰股份,600854
北方导航,600435
友谊股份,600827
锦港B股,900952
华鼎锦纶,601113
三安光电,600703
天坛生物,600161
力帆股份,601777
浪潮软件,600756
长江通信,600345
首创股份,600008
*ST北科,600878
方正科技,600601
仪征化纤,600871
北京城乡,600861
上药转换,600849
山西汾酒,600809
浪莎股份,600137
青海华鼎,600243
楚天高速,600035
上海医药,601607
齐鲁退市,600002
丰林集团,601996
界龙实业,600836
太龙药业,600222
四川成渝,601107
天业股份,600807
中储股份,600787
云煤能源,600792
中国神华,601088
开创国际,600097
中远航运,600428
盛屯矿业,600711
江西铜业,600362
东风股份,601515
中粮屯河,600737
重庆港九,600279
中纺投资,600061
罗顿发展,600209
亿利能源,600277
乐山电力,600644
ST鞍一工,600813
新农开发,600359
中金黄金,600489
首旅股份,600258
兰太实业,600328
隆鑫通用,603766
浙江龙盛,600352
腾达建设,600512
成发科技,600391
号百控股,600640
大化B股,900951
香江控股,600162
张江高科,600895
ST生态,600709
金证股份,600446
江河创建,601886
益佰制药,600594
中文传媒,600373
马钢股份,600808
亚星客车,600213
金瑞科技,600390
贵研铂业,600459
抚顺特钢,600399
第一医药,600833
沱牌舍得,600702
爱使股份,600652
东百集团,600693
三毛B股,900922
三精制药,600829
邯郸钢铁,600001
上海机场,600009
廊坊发展,600149
华芳纺织,600273
亚星锚链,601890
百隆东方,601339
中国国航,601111
精达股份,600577
岷江水电,600131
*ST彩虹,600707
福建南纸,600163
安琪酵母,600298
复星医药,600196
江南高纤,600527
北辰实业,601588
新黄浦,600638
浙江广厦,600052
棱光实业,600629
马应龙,600993
神马股份,600810
百视通,600637
铁龙物流,600125
西南证券,600369
中体产业,600158
赤峰黄金,600988
市北高新,600604
上海三毛,600689
宝诚股份,600892
浦东建设,600284
中国石油,601857
广安爱众,600979
庞大集团,601258
福建高速,600033
鑫科材料,600255
*ST株冶,600961
宁波热电,600982
武钢股份,600005
广汽长丰,600991
凯乐科技,600260
开开B股,900943
航天机电,600151
敦煌种业,600354
*ST南化,600301
ST东北高,600003
汇通能源,600605
兰花科创,600123
中国化学,601117
杉杉股份,600884
郑煤机,601717
天津磁卡,600800
海通证券,600837
白云山,600332
全柴动力,600218
南京新百,600682
外高B股,900912
国电南自,600268
恒源煤电,600971
时代新材,600458
S*ST金荔,600762
苏州高新,600736
六国化工,600470
贵州茅台,600519
万华化学,600309
一汽富维,600742
骆驼股份,601311
好当家,600467
渤海活塞,600960
金杯汽车,600609
浦东金桥,600639
南京中商,600280
江淮汽车,600418
迪马股份,600565
西藏珠峰,600338
广汇能源,600256
上海辅仁,600781
日出东方,603366
巢东股份,600318
葛洲坝,600068
上海石化,600688
石岘纸业,600462
南山铝业,600219
贵航股份,600523
青岛海尔,600690
小商品城,600415
威远生化,600803
上海普天,600680
中国建筑,601668
恒生电子,600570
外高桥,600648
湘电股份,600416
两面针,600249
雷鸣科化,600985
四创电子,600990
综艺股份,600770
华新B股,900933
曙光股份,600303
中铁二局,600528
凤竹纺织,600493
*ST金泰,600385
宁波韵升,600366
连云港,601008
中国西电,601179
新五丰,600975
美都控股,600175
旗滨集团,601636
青山纸业,600103
大东方,600327
泰豪科技,600590
鲁北化工,600727
方大炭素,600516
云南城投,600239
均胜电子,600699
康缘药业,600557
金山股份,600396
*ST信联,600899
中葡股份,600084
北大荒,600598
通化东宝,600867
五矿发展,600058
东方航空,600115
柳化股份,600423
四川路桥,600039
*ST哈慈,600752
*ST云大,600181
东阳光铝,600673
光明乳业,600597
中国中铁,601390
*ST北磁,600980
太极集团,600129
金桥B股,900911
士兰微,600460
龙元建设,600491
PT水仙B,900931
西藏旅游,600749
氯碱化工,600618
航天晨光,600501
耀皮B股,900918
京能热电,600578
酒钢宏兴,600307
湘邮科技,600476
云维股份,600725
山东黄金,600547
上海电力,600021
海信电器,600060
和邦股份,603077
华鑫股份,600621
康美药业,600518
宝胜股份,600973
荣华实业,600311
光电股份,600184
老凤祥B,900905
宏达矿业,600532
中华企业,600675
黑牡丹,600510
大众公用,600635
光大银行,601818
ST明科,600091
恒顺醋业,600305
山东钢铁,600022
长春燃气,600333
嘉宝集团,600622
三爱富,600636
招商银行,600036
三江购物,601116
重庆水务,601158
华锐风电,601558
山鹰纸业,600567
宋都股份,600077
中国国贸,600007
金瑞矿业,600714
民生银行,600016
津劝业,600821
云天化,600096
广船国际,600685
*ST二重,601268
亚宝药业,600351
动力源,600405
开滦股份,600997
金陵饭店,601007
机电B股,900925
*ST上航,600591
申华控股,600653
宝钛股份,600456
中炬高新,600872
吉林森工,600189
天目药业,600671
太化股份,600281
大同煤业,601001
红阳能源,600758
中西药业,600842
包头铝业,600472
九牧王,601566
刚泰控股,600687
喜临门,603008
浙大网新,600797
上柴股份,600841
浙江医药,600216
宝信B,900926
S*ST龙昌,600772
内蒙华电,600863
三联商社,600898
皖维高新,600063
长春经开,600215
京投银泰,600683
梅雁吉祥,600868
厦工股份,600815
金地集团,600383
延长化建,600248
大龙地产,600159
东信B股,900941
老白干酒,600559
中航电子,600372
渤海轮渡,603167
天地科技,600582
中房股份,600890
信达地产,600657
S佳通,600182
南京熊猫,600775
S*ST国瓷,600286
中海集运,601866
永生B股,900904
宏昌电子,603002
迪康药业,600466
益民集团,600824
双钱B股,900909
冠豪高新,600433
龙头股份,600630
大连热电,600719
亚通股份,600692
八一钢铁,600581
营口港,600317
精工钢构,600496
哈飞股份,600038
科达股份,600986
中国太保,601601
厦门钨业,600549
时代万恒,600241
上柴B股,900920
中国医药,600056
ST狮头,600539
玉龙股份,601028
航天信息,600271
千金药业,600479
武汉控股,600168
上海科技,600608
栖霞建设,600533
出版传媒,601999
海螺水泥,600585
皖新传媒,601801
晋西车轴,600495
长百集团,600856
芜湖港,600575
三友化工,600409
江南水务,601199
凤凰光学,600071
*ST九龙B,900955
金花股份,600080
新赛股份,600540
三元股份,600429
林洋电子,601222
蓝星新材,600299
太行水泥,600553
波导股份,600130
西部资源,600139
凌云B股,900957
祁连山,600720
凌钢股份,600231
东吴证券,601555
*ST联谊,600065
S*ST精密,600092
三普药业,600869
中路股份,600818
华新水泥,600801
豫园商城,600655
福成五丰,600965
博元投资,600656
浙报传媒,600633
多伦股份,600696
道博股份,600136
水井坊,600779
江南嘉捷,601313
万好万家,600576
南纺股份,600250
佳都新太,600728
内蒙君正,601216
*ST天龙,600234
上海机电,600835
鼎立股份,600614
伊利股份,600887
中船股份,600072
天药股份,600488
紫江企业,600210
万里股份,600847
隆基股份,601012
新湖创业,600840
阳晨B股,900935
大商股份,600694
S兰铝,600296
百大集团,600865
联创光电,600363
交运股份,600676
悦达投资,600805
岳阳林纸,600963
浙江东日,600113
菲达环保,600526
东方锅炉,600786
中新药业,600329
通威股份,600438
新世界,600628
新湖中宝,600208
宏发股份,600885
ST国嘉,600646
广誉远,600771
大唐电信,600198
华远地产,600743
国睿科技,600562
上汽集团,600104
中科英华,600110
国栋建设,600321
美罗药业,600297
正泰电器,601877
实达集团,600734
金枫酒业,600616
柳钢股份,601003
建发股份,600153
耀皮玻璃,600819
ST轻骑,600698
大恒科技,600288
黑化股份,600179
通宝能源,600780
东风汽车,600006
新华百货,600785
广东明珠,600382
锦旅B股,900929
江苏舜天,600287
博信股份,600083
龙溪股份,600592
明星电缆,603333
大有能源,600403
生益科技,600183
联环药业,600513
北方股份,600262
*ST达曼,600788
外运发展,600270
鹿港科技,601599
建设机械,600984
中国银行,601988
哈空调,600202
中源协和,600645
园城黄金,600766
中航投资,600705
汉商集团,600774
长园集团,600525
海南椰岛,600238
中信重工,601608
中视传媒,600088
吉鑫科技,601218
华升股份,600156
黄山B股,900942
凤凰传媒,601928
国投中鲁,600962
永泰能源,600157
鲁银投资,600784
昊华能源,601101
恒立油缸,601100
中国卫星,600118
中昌海运,600242
时代出版,600551
国机汽车,600335
广汽集团,601238
博通股份,600455
通葡股份,600365
永鼎股份,600105
汇丽B,900939
民丰特纸,600235
百联股份,600631
昆明机床,600806
合肥三洋,600983
弘业股份,600128
金宇集团,600201
安源煤业,600397
新疆天宏,600419
有研硅股,600206
文山电力,600995
信雅达,600571
莱钢股份,600102
自仪B股,900928
华光股份,600475
国电南瑞,600406
兴业证券,601377
金隅股份,601992
桂东电力,600310
长城电工,600192
华发股份,600325
海泰发展,600082
*ST兴业,600603
华资实业,600191
澄星股份,600078
长江传媒,600757
上海梅林,600073
东方电气,600875
鼎立B股,900907
ST宜纸,600793
天利高新,600339
招商轮船,601872
华联商厦,600632
首商股份,600723
福田汽车,600166
法拉电子,600563
阳煤化工,600691
中海油服,601808
雅戈尔,600177
万通地产,600246
黄山旅游,600054
亚盛集团,600108
东方金钰,600086
交大昂立,600530
京能置业,600791
一拖股份,601038
华夏幸福,600340
康恩贝,600572
风神股份,600469
新城B股,900950
陆家B股,900932
美克股份,600337
物贸B股,900927
中信银行,601998
红星发展,600367
豫光金铅,600531
卧龙电气,600580
海立股份,600619
宝信软件,600845
兖州煤业,600188
山煤国际,600546
天津松江,600225
三星电气,601567
博威合金,601137
九州通,600998
新疆天业,600075
盘江股份,600395
宇通客车,600066
禾嘉股份,600093
洪都航空,600316
浦发银行,600000
白云机场,600004
中江地产,600053
广电网络,600831
华贸物流,603128
隧道股份,600820
大智慧,601519
山东高速,600350
安徽合力,600761
片仔癀,600436
申能股份,600642
澳柯玛,600336
友谊B股,900923
亨通光电,600487
鲁信创投,600783
东方通信,600776
亿阳信通,600289
日照港,600017
环旭电子,601231
中国软件,600536
承德钒钛,600357
四川长虹,600839
长江电力,600900
同仁堂,600085
东安动力,600178
中路B股,900915
尖峰集团,600668
紫金矿业,601899
三峡新材,600293
天威保变,600550
武汉健民,600976
上实发展,600748
太平洋,601099
*ST联华B,900913
歌华有线,600037
冠城大通,600067
S山东铝,600205
中纺B股,900906
惠泉啤酒,600573
银座股份,600858
中国中冶,601618
辽宁成大,600739
南京医药,600713
海南橡胶,601118
四川金顶,600678
安泰集团,600408
新钢股份,600782
平煤股份,601666
三房巷,600370
星湖科技,600866
爱建股份,600643
金龙汽车,600686
潞安环能,601699
新华锦,600735
兰州民百,600738
宁夏建材,600449
大众交通,600611
金山开发,600679
商业城,600306
金晶科技,600586
电子城,600658
华润双鹤,600062
江苏阳光,600220
秋林集团,600891
桐昆股份,601233
博闻科技,600883
陆家嘴,600663
乐凯胶片,600135
厦华电子,600870
新潮实业,600777
龙净环保,600388
西藏天路,600326
友好集团,600778
中茵股份,600745
浙江东方,600120
文峰股份,601010
工商银行,601398
国中水务,600187
中电广通,600764
广州发展,600098
广日股份,600894
物产中大,600704
大江股份,600695
海润光伏,600401
仪电电子,600602
青岛碱业,600229
赣粤高速,600269
烽火通信,600498
西部矿业,601168
金钼股份,601958
卧龙地产,600173
万业企业,600641
凯诺科技,600398
中海海盛,600896
华泰股份,600308
国创能源,600145
宁沪高速,600377
新日恒力,600165
中海发展,600026
工大高新,600701
北方创业,600967
亿晶光电,600537
长城汽车,601633
上工申贝,600843
新华传媒,600825
飞乐股份,600654
亚泰集团,600881
南方航空,600029
恒丰纸业,600356
三一重工,600031
华鲁恒升,600426
新南洋,600661
西宁特钢,600117
上海能源,600508
京运通,601908
重庆百货,600729
中化国际,600500
龙建股份,600853
老凤祥,600612
吉林高速,601518
科达机电,600499
海欣B股,900917
中南传媒,601098
赤天化,600227
晋亿实业,601002
*ST联合,600358
钱江水利,600283
中国水电,601669
宝钢股份,600019
华仪电气,600290
陕鼓动力,601369
扬农化工,600486
中国石化,600028
S前锋,600733
旭光股份,600353
首开股份,600376
中信证券,600030
航天动力,600343
健康元,600380
中恒集团,600252
航天电子,600879
华业地产,600240
新安股份,600596
宝泰隆,601011
用友软件,600588
凤凰股份,600716
华菱星马,600375
中珠控股,600568
东睦股份,600114
国电电力,600795
江西长运,600561
中国一重,601106
中原高速,600020
上工B股,900924
洛阳玻璃,600876
钱江生化,600796
沧州大化,600230
*ST长油,600087
万鸿集团,600681
安信信托,600816
梅花集团,600873
航天长峰,600855
江中药业,600750
重庆钢铁,601005
中国铝业,601600
郴电国际,600969
永辉超市,601933
常林股份,600710
际华集团,601718
天富热电,600509
国药股份,600511
成城股份,600247
太原重工,600169
大杨创世,600233
*ST数码,600700
西水股份,600291
飞乐音响,600651
格力地产,600185
上海建工,600170
林海股份,600099
特变电工,600089
广东榕泰,600589
山西焦化,600740
空港股份,600463
兰生股份,600826
大江B股,900919
大连港,601880
保税科技,600794
